max_depth,n_estimators,subsample,CrossValidationSet,Measurement,Drug,Concentration_Original,Concentration,Validation Spearman,Training MAE,Validation MAE
2,100,1,1,DoublingTime,CIP,0.002,1,0.222545618,0.096025026,0.119491857
2,100,1,1,GrowthYield,CIP,0.002,1,0.039650111,0.186471881,0.221535128
2,100,1,1,DoublingTime,CIP,0.004,2,0.284915839,0.128849323,0.166127614
2,100,1,1,GrowthYield,CIP,0.004,2,0.329740868,0.397671022,0.489616848
2,100,1,1,DoublingTime,CIP,0.008,3,0.122607547,0.097404337,0.116870212
2,100,1,1,GrowthYield,CIP,0.008,3,0.596905107,0.609339878,0.800641904
2,100,1,1,DoublingTime,CTX,0.5,1,0.376905317,0.1131922,0.13984787
2,100,1,1,GrowthYield,CTX,0.5,1,0.708965795,0.794423026,0.982638489
2,100,1,1,DoublingTime,CTX,1,2,0.334316148,0.099967237,0.126716862
2,100,1,1,GrowthYield,CTX,1,2,0.70773052,0.844205317,1.048847099
2,100,1,1,DoublingTime,CTX,2,3,0.579431157,0.119526833,0.150277689
2,100,1,1,GrowthYield,CTX,2,3,0.685029329,0.902954646,1.236745058
2,100,1,1,DoublingTime,KAN,4,1,-0.001889428,0.088522955,0.112547921
2,100,1,1,GrowthYield,KAN,4,1,0.416726862,0.331670309,0.400280513
2,100,1,1,DoublingTime,KAN,8,2,0.39048767,0.123611393,0.147828194
2,100,1,1,GrowthYield,KAN,8,2,0.549370116,0.600391912,0.724088378
2,100,1,1,DoublingTime,KAN,16,3,0.592004649,0.197071118,0.220419935
2,100,1,1,GrowthYield,KAN,16,3,0.557172549,0.918065104,1.172965396
2,100,1,1,DoublingTime,TET,0.3,1,0.353032118,0.128797946,0.152778367
2,100,1,1,GrowthYield,TET,0.3,1,0.508496494,0.270907126,0.32268684
2,100,1,1,DoublingTime,TET,0.6,2,0.247993733,0.182362892,0.23424737
2,100,1,1,GrowthYield,TET,0.6,2,0.581030993,0.575062796,0.692104376
2,100,1,1,DoublingTime,TET,1.25,3,0.65411264,0.229708264,0.27314388
2,100,1,1,GrowthYield,TET,1.25,3,0.597554627,0.844281567,1.03276312
2,100,1,1,DoublingTime,TRIM,0.125,1,0.430376269,0.124921833,0.154211426
2,100,1,1,GrowthYield,TRIM,0.125,1,0.633584311,0.479779527,0.598256928
2,100,1,1,DoublingTime,TRIM,0.25,2,0.447282299,0.120764484,0.158552946
2,100,1,1,GrowthYield,TRIM,0.25,2,0.644737643,0.657023464,0.752015775
2,100,1,1,DoublingTime,TRIM,0.5,3,0.334032105,0.13424503,0.168414043
2,100,1,1,GrowthYield,TRIM,0.5,3,0.667587091,0.834249163,1.041165283
2,100,1,2,DoublingTime,NoAntimicrbial,NA,2,0.433745404,0.20162219,0.264596085
2,100,1,2,GrowthYield,NoAntimicrbial,NA,2,0.405091639,0.427935811,0.592435898
2,100,1,2,DoublingTime,CAM,0.5,1,0.171706738,0.111924324,0.133637728
2,100,1,2,GrowthYield,CAM,0.5,1,0.385985702,0.17036743,0.203233633
2,100,1,2,DoublingTime,CAM,1,2,0.026745808,0.110574315,0.133489514
2,100,1,2,GrowthYield,CAM,1,2,0.417844222,0.23811362,0.301861763
2,100,1,2,DoublingTime,CAM,2,3,0.301050265,0.161322274,0.213979706
2,100,1,2,GrowthYield,CAM,2,3,0.532083351,0.416036641,0.546441666
2,100,1,2,DoublingTime,CIP,0.002,1,0.241068065,0.094332524,0.126172185
2,100,1,2,GrowthYield,CIP,0.002,1,0.191700713,0.183001031,0.229251578
2,100,1,2,DoublingTime,CIP,0.004,2,0.304225069,0.129950547,0.164312079
2,100,1,2,GrowthYield,CIP,0.004,2,0.338961565,0.397946229,0.480295041
2,100,1,2,DoublingTime,CIP,0.008,3,0.10302774,0.095996547,0.123241486
2,100,1,2,GrowthYield,CIP,0.008,3,0.597523407,0.611831202,0.759833826
2,100,1,2,DoublingTime,CTX,0.5,1,0.317332639,0.111405015,0.132767024
2,100,1,2,GrowthYield,CTX,0.5,1,0.728746732,0.802800546,0.968559863
2,100,1,2,DoublingTime,CTX,1,2,0.324926185,0.100809618,0.114433532
2,100,1,2,GrowthYield,CTX,1,2,0.713859308,0.851482237,1.025159986
2,100,1,2,DoublingTime,CTX,2,3,0.537545797,0.120892964,0.142602258
2,100,1,2,GrowthYield,CTX,2,3,0.710913905,0.936396643,1.076417897
2,100,1,2,DoublingTime,KAN,4,1,0.103347361,0.0888076,0.108450088
2,100,1,2,GrowthYield,KAN,4,1,0.431428317,0.329574911,0.40687476
2,100,1,2,DoublingTime,KAN,8,2,0.486591201,0.121531574,0.155556866
2,100,1,2,GrowthYield,KAN,8,2,0.663196733,0.60189302,0.722368534
2,100,1,2,DoublingTime,KAN,16,3,0.611722137,0.192603045,0.246072153
2,100,1,2,GrowthYield,KAN,16,3,0.664596476,0.949958774,1.122435508
2,100,1,2,DoublingTime,TET,0.3,1,0.418594714,0.126532723,0.163293237
2,100,1,2,GrowthYield,TET,0.3,1,0.521729685,0.271599964,0.342942928
2,100,1,2,DoublingTime,TET,0.6,2,0.318958599,0.181123229,0.237936178
2,100,1,2,GrowthYield,TET,0.6,2,0.555057208,0.556452887,0.744956973
2,100,1,2,DoublingTime,TET,1.25,3,0.653618038,0.219935093,0.305584953
2,100,1,2,GrowthYield,TET,1.25,3,0.532597255,0.826437364,1.118870182
2,100,1,2,DoublingTime,TRIM,0.125,1,0.337091711,0.123323798,0.163435845
2,100,1,2,GrowthYield,TRIM,0.125,1,0.496613972,0.464751287,0.63961549
2,100,1,2,DoublingTime,TRIM,0.25,2,0.529796746,0.124388769,0.145904222
2,100,1,2,GrowthYield,TRIM,0.25,2,0.473378807,0.620886973,0.856885425
2,100,1,2,DoublingTime,TRIM,0.5,3,0.310523728,0.133904294,0.166923762
2,100,1,2,GrowthYield,TRIM,0.5,3,0.587373708,0.807606832,1.101909039
2,100,1,3,DoublingTime,NoAntimicrbial,NA,2,0.345645904,0.20649652,0.243696758
2,100,1,3,GrowthYield,NoAntimicrbial,NA,2,0.404239134,0.433602572,0.54404831
2,100,1,3,DoublingTime,CAM,0.5,1,0.195890586,0.111624812,0.13362966
2,100,1,3,GrowthYield,CAM,0.5,1,0.341042714,0.169985763,0.204889775
2,100,1,3,DoublingTime,CAM,1,2,0.10455837,0.111618115,0.131609447
2,100,1,3,GrowthYield,CAM,1,2,0.375751607,0.240250674,0.306331704
2,100,1,3,DoublingTime,CAM,2,3,0.330685539,0.164893529,0.197842664
2,100,1,3,GrowthYield,CAM,2,3,0.573106826,0.429577904,0.510866462
2,100,1,3,DoublingTime,CIP,0.002,1,0.255674286,0.097472381,0.11859476
2,100,1,3,GrowthYield,CIP,0.002,1,0.239392256,0.181847742,0.23686052
2,100,1,3,DoublingTime,CIP,0.004,2,0.267851471,0.131988612,0.16172933
2,100,1,3,GrowthYield,CIP,0.004,2,0.389340573,0.397442613,0.482234227
2,100,1,3,DoublingTime,CIP,0.008,3,0.242913446,0.097972191,0.123303204
2,100,1,3,GrowthYield,CIP,0.008,3,0.545840739,0.613167712,0.757582826
2,100,1,3,DoublingTime,CTX,0.5,1,0.360206663,0.107585452,0.151462988
2,100,1,3,GrowthYield,CTX,0.5,1,0.7166171,0.796900829,0.993532598
2,100,1,3,DoublingTime,CTX,1,2,0.40542447,0.095713159,0.136348899
2,100,1,3,GrowthYield,CTX,1,2,0.716731934,0.841895118,1.067692835
2,100,1,3,DoublingTime,CTX,2,3,0.493525946,0.113575086,0.162808297
2,100,1,3,GrowthYield,CTX,2,3,0.712438959,0.896440935,1.137490699
2,100,1,3,DoublingTime,KAN,4,1,0.003980719,0.087930317,0.117011103
2,100,1,3,GrowthYield,KAN,4,1,0.286626493,0.320817464,0.440506473
2,100,1,3,DoublingTime,KAN,8,2,0.40383237,0.121378206,0.150898764
2,100,1,3,GrowthYield,KAN,8,2,0.488225609,0.581149661,0.805134331
2,100,1,3,DoublingTime,KAN,16,3,0.532259735,0.190710309,0.240901161
2,100,1,3,GrowthYield,KAN,16,3,0.485793808,0.925540758,1.186589741
2,100,1,3,DoublingTime,TET,0.3,1,0.403355459,0.126666097,0.162202506
2,100,1,3,GrowthYield,TET,0.3,1,0.542205177,0.269158872,0.3443026
2,100,1,3,DoublingTime,TET,0.6,2,0.442653922,0.18910982,0.207864408
2,100,1,3,GrowthYield,TET,0.6,2,0.625229239,0.580427931,0.65783775
2,100,1,3,DoublingTime,TET,1.25,3,0.696590221,0.234062953,0.272576271
2,100,1,3,GrowthYield,TET,1.25,3,0.620858824,0.860597699,1.007007531
2,100,1,3,DoublingTime,TRIM,0.125,1,0.419112238,0.127837788,0.161641593
2,100,1,3,GrowthYield,TRIM,0.125,1,0.599843641,0.478624374,0.620464961
2,100,1,3,DoublingTime,TRIM,0.25,2,0.529191079,0.127424731,0.147960247
2,100,1,3,GrowthYield,TRIM,0.25,2,0.566535625,0.635438183,0.86019992
2,100,1,3,DoublingTime,TRIM,0.5,3,0.443125386,0.133114835,0.172110451
2,100,1,3,GrowthYield,TRIM,0.5,3,0.649420068,0.818708306,1.084363834
2,100,1,4,DoublingTime,NoAntimicrbial,NA,2,0.353548371,0.196500369,0.261425487
2,100,1,4,GrowthYield,NoAntimicrbial,NA,2,0.437181148,0.440979297,0.541832948
2,100,1,4,DoublingTime,CAM,0.5,1,0.103542937,0.108931568,0.144536988
2,100,1,4,GrowthYield,CAM,0.5,1,0.368836748,0.161042024,0.236295883
2,100,1,4,DoublingTime,CAM,1,2,0.193320969,0.11029753,0.137154341
2,100,1,4,GrowthYield,CAM,1,2,0.352522915,0.241174988,0.302735058
2,100,1,4,DoublingTime,CAM,2,3,0.379446833,0.16537742,0.205520773
2,100,1,4,GrowthYield,CAM,2,3,0.515618039,0.427610002,0.502675535
2,100,1,4,DoublingTime,CIP,0.002,1,0.245449169,0.097008047,0.119382033
2,100,1,4,GrowthYield,CIP,0.002,1,0.157593374,0.185588114,0.230970327
2,100,1,4,DoublingTime,CIP,0.004,2,0.257822022,0.129683661,0.164817649
2,100,1,4,GrowthYield,CIP,0.004,2,0.371858123,0.393073295,0.514097171
2,100,1,4,DoublingTime,CIP,0.008,3,0.11369485,0.0958457,0.126146203
2,100,1,4,GrowthYield,CIP,0.008,3,0.545149385,0.595458514,0.833519122
2,100,1,4,DoublingTime,CTX,0.5,1,0.381539635,0.111759034,0.135986683
2,100,1,4,GrowthYield,CTX,0.5,1,0.652842721,0.763237929,1.089766987
2,100,1,4,DoublingTime,CTX,1,2,0.32479597,0.102713137,0.124444953
2,100,1,4,GrowthYield,CTX,1,2,0.67431121,0.810235502,1.153735214
2,100,1,4,DoublingTime,CTX,2,3,0.616797955,0.120659756,0.137755138
2,100,1,4,GrowthYield,CTX,2,3,0.679462441,0.878741349,1.21167223
2,100,1,4,DoublingTime,KAN,4,1,0.00862297,0.08731646,0.118792569
2,100,1,4,GrowthYield,KAN,4,1,0.466348507,0.325809537,0.395479717
2,100,1,4,DoublingTime,KAN,8,2,0.455076792,0.11818277,0.162632278
2,100,1,4,GrowthYield,KAN,8,2,0.571053956,0.593084926,0.744921555
2,100,1,4,DoublingTime,KAN,16,3,0.545213407,0.186378976,0.257145985
2,100,1,4,GrowthYield,KAN,16,3,0.542865548,0.933200512,1.136962741
2,100,1,4,DoublingTime,TET,0.3,1,0.346045456,0.12696212,0.164111138
2,100,1,4,GrowthYield,TET,0.3,1,0.561246877,0.270539338,0.329343491
2,100,1,4,DoublingTime,TET,0.6,2,0.275266808,0.180447918,0.23380071
2,100,1,4,GrowthYield,TET,0.6,2,0.613990573,0.569352201,0.695804225
2,100,1,4,DoublingTime,TET,1.25,3,0.66013005,0.229670271,0.287760762
2,100,1,4,GrowthYield,TET,1.25,3,0.646056577,0.839625449,1.018836931
2,100,1,4,DoublingTime,TRIM,0.125,1,0.336252531,0.123048138,0.159773951
2,100,1,4,GrowthYield,TRIM,0.125,1,0.509438877,0.48426616,0.602731518
2,100,1,4,DoublingTime,TRIM,0.25,2,0.44535829,0.117737897,0.161307961
2,100,1,4,GrowthYield,TRIM,0.25,2,0.532139833,0.631327334,0.802689106
2,100,1,4,DoublingTime,TRIM,0.5,3,0.278197852,0.130089991,0.164058591
2,100,1,4,GrowthYield,TRIM,0.5,3,0.583178286,0.824740007,1.021725771
3,30,0.8,1,DoublingTime,NoAntimicrbial,NA,2,0.434724124,0.214194055,0.257263499
3,30,0.8,1,GrowthYield,NoAntimicrbial,NA,2,0.433178329,0.49110883,0.52598062
3,30,0.8,1,DoublingTime,CAM,0.5,1,0.034687356,0.118562779,0.13846334
3,30,0.8,1,GrowthYield,CAM,0.5,1,0.268170629,0.181272748,0.210355567
3,30,0.8,1,DoublingTime,CAM,1,2,0.06614225,0.113971472,0.143725556
3,30,0.8,1,GrowthYield,CAM,1,2,0.353170417,0.261494214,0.301505463
3,30,0.8,1,DoublingTime,CAM,2,3,0.344039814,0.177549639,0.201185874
3,30,0.8,1,GrowthYield,CAM,2,3,0.553330924,0.450506329,0.5326746
3,30,0.8,1,DoublingTime,CIP,0.002,1,0.218802392,0.103348125,0.119450253
3,30,0.8,1,GrowthYield,CIP,0.002,1,0.106789893,0.20112602,0.215790299
3,30,0.8,1,DoublingTime,CIP,0.004,2,0.232066922,0.136534616,0.171077819
3,30,0.8,1,GrowthYield,CIP,0.004,2,0.3244378,0.426618426,0.495805527
3,30,0.8,1,DoublingTime,CIP,0.008,3,0.140333319,0.104484806,0.114909421
3,30,0.8,1,GrowthYield,CIP,0.008,3,0.561802102,0.658677831,0.825354862
3,30,0.8,1,DoublingTime,CTX,0.5,1,0.412621164,0.119767064,0.138863206
3,30,0.8,1,GrowthYield,CTX,0.5,1,0.702501106,0.842297574,0.997654007
3,30,0.8,1,DoublingTime,CTX,1,2,0.355139611,0.10787348,0.124323151
3,30,0.8,1,GrowthYield,CTX,1,2,0.699084338,0.900683788,1.055276684
3,30,0.8,1,DoublingTime,CTX,2,3,0.569725619,0.125329285,0.149831144
3,30,0.8,1,GrowthYield,CTX,2,3,0.699549654,0.947177176,1.217298022
3,30,0.8,1,DoublingTime,KAN,4,1,0.027937511,0.096097013,0.110865027
3,30,0.8,1,GrowthYield,KAN,4,1,0.345789195,0.361268047,0.414469417
3,30,0.8,1,DoublingTime,KAN,8,2,0.353342903,0.135501375,0.151516697
3,30,0.8,1,GrowthYield,KAN,8,2,0.583166583,0.650009792,0.730679844
3,30,0.8,1,DoublingTime,KAN,16,3,0.565163772,0.21262928,0.227073802
3,30,0.8,1,GrowthYield,KAN,16,3,0.549364528,0.99671352,1.205975609
3,30,0.8,1,DoublingTime,TET,0.3,1,0.350839742,0.137111623,0.154215513
3,30,0.8,1,GrowthYield,TET,0.3,1,0.528038693,0.288751073,0.321928461
3,30,0.8,1,DoublingTime,TET,0.6,2,0.262022,0.195997763,0.231345771
3,30,0.8,1,GrowthYield,TET,0.6,2,0.5849565,0.619206145,0.687026622
3,30,0.8,1,DoublingTime,TET,1.25,3,0.646021846,0.248797087,0.273648243
3,30,0.8,1,GrowthYield,TET,1.25,3,0.626753969,0.907458575,0.999800737
3,30,0.8,1,DoublingTime,TRIM,0.125,1,0.396671882,0.132883005,0.156549719
3,30,0.8,1,GrowthYield,TRIM,0.125,1,0.654880812,0.529658293,0.601985835
3,30,0.8,1,DoublingTime,TRIM,0.25,2,0.447743068,0.128876878,0.158698075
3,30,0.8,1,GrowthYield,TRIM,0.25,2,0.653903314,0.711863903,0.773436184
3,30,0.8,1,DoublingTime,TRIM,0.5,3,0.365092517,0.144693981,0.167442591
3,30,0.8,1,GrowthYield,TRIM,0.5,3,0.662417544,0.919939894,1.078941099
3,30,0.8,2,DoublingTime,NoAntimicrbial,NA,2,0.412569952,0.21200951,0.263640891
3,30,0.8,2,GrowthYield,NoAntimicrbial,NA,2,0.401468212,0.465610539,0.595395218
3,30,0.8,2,DoublingTime,CAM,0.5,1,0.10975822,0.12157905,0.135800878
3,30,0.8,2,GrowthYield,CAM,0.5,1,0.415693169,0.179810171,0.201900906
3,30,0.8,2,DoublingTime,CAM,1,2,0.065774904,0.118203922,0.131496063
3,30,0.8,2,GrowthYield,CAM,1,2,0.383023417,0.252306013,0.307132421
3,30,0.8,2,DoublingTime,CAM,2,3,0.223114963,0.171351337,0.216278315
3,30,0.8,2,GrowthYield,CAM,2,3,0.527686385,0.446587821,0.545424685
3,30,0.8,2,DoublingTime,CIP,0.002,1,0.222472892,0.100673335,0.126645415
3,30,0.8,2,GrowthYield,CIP,0.002,1,0.199819722,0.199710526,0.231427939
3,30,0.8,2,DoublingTime,CIP,0.004,2,0.253546989,0.137577552,0.165053372
3,30,0.8,2,GrowthYield,CIP,0.004,2,0.276017775,0.436029816,0.492580687
3,30,0.8,2,DoublingTime,CIP,0.008,3,0.088034542,0.10195991,0.122128131
3,30,0.8,2,GrowthYield,CIP,0.008,3,0.59782801,0.665979192,0.769400086
3,30,0.8,2,DoublingTime,CTX,0.5,1,0.284981809,0.118786258,0.133083338
3,30,0.8,2,GrowthYield,CTX,0.5,1,0.729843749,0.828837512,0.961669855
3,30,0.8,2,DoublingTime,CTX,1,2,0.309310851,0.109681567,0.11548605
3,30,0.8,2,GrowthYield,CTX,1,2,0.719044869,0.887884014,0.981701327
3,30,0.8,2,DoublingTime,CTX,2,3,0.512306712,0.127291821,0.144352904
3,30,0.8,2,GrowthYield,CTX,2,3,0.715141959,0.973171362,1.053049629
3,30,0.8,2,DoublingTime,KAN,4,1,0.008178695,0.096397636,0.10998265
3,30,0.8,2,GrowthYield,KAN,4,1,0.446896339,0.357306717,0.409057569
3,30,0.8,2,DoublingTime,KAN,8,2,0.457134678,0.130068274,0.159518868
3,30,0.8,2,GrowthYield,KAN,8,2,0.656065354,0.666349031,0.748370427
3,30,0.8,2,DoublingTime,KAN,16,3,0.572627988,0.206218464,0.255895271
3,30,0.8,2,GrowthYield,KAN,16,3,0.64508273,1.034844373,1.176842844
3,30,0.8,2,DoublingTime,TET,0.3,1,0.397893517,0.133856769,0.164543944
3,30,0.8,2,GrowthYield,TET,0.3,1,0.516967313,0.290783434,0.347262297
3,30,0.8,2,DoublingTime,TET,0.6,2,0.299530803,0.189448035,0.237083394
3,30,0.8,2,GrowthYield,TET,0.6,2,0.606916026,0.601515816,0.745576326
3,30,0.8,2,DoublingTime,TET,1.25,3,0.630882478,0.238879584,0.315654953
3,30,0.8,2,GrowthYield,TET,1.25,3,0.582999788,0.889810441,1.109404215
3,30,0.8,2,DoublingTime,TRIM,0.125,1,0.344714466,0.129318441,0.162424868
3,30,0.8,2,GrowthYield,TRIM,0.125,1,0.477173994,0.513004222,0.655015298
3,30,0.8,2,DoublingTime,TRIM,0.25,2,0.513865448,0.131902528,0.14952714
3,30,0.8,2,GrowthYield,TRIM,0.25,2,0.437092655,0.688098213,0.865789535
3,30,0.8,2,DoublingTime,TRIM,0.5,3,0.291684064,0.141503834,0.1678035
3,30,0.8,2,GrowthYield,TRIM,0.5,3,0.620056891,0.895059131,1.073748307
3,30,0.8,3,DoublingTime,NoAntimicrbial,NA,2,0.336376792,0.214159238,0.248044093
3,30,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.393617594,0.474109963,0.545870054
3,30,0.8,3,DoublingTime,CAM,0.5,1,0.046244783,0.120941481,0.136374076
3,30,0.8,3,GrowthYield,CAM,0.5,1,0.3669428,0.185043252,0.201117774
3,30,0.8,3,DoublingTime,CAM,1,2,0.176023463,0.117829135,0.1302828
3,30,0.8,3,GrowthYield,CAM,1,2,0.400408242,0.25701633,0.301908547
3,30,0.8,3,DoublingTime,CAM,2,3,0.334812879,0.176719756,0.200669447
3,30,0.8,3,GrowthYield,CAM,2,3,0.549176302,0.458161398,0.517968119
3,30,0.8,3,DoublingTime,CIP,0.002,1,0.228631821,0.104483361,0.120381486
3,30,0.8,3,GrowthYield,CIP,0.002,1,0.205043762,0.197016936,0.238575194
3,30,0.8,3,DoublingTime,CIP,0.004,2,0.245718697,0.138487215,0.159729344
3,30,0.8,3,GrowthYield,CIP,0.004,2,0.342041012,0.436170394,0.500687132
3,30,0.8,3,DoublingTime,CIP,0.008,3,0.255637932,0.104166263,0.123776866
3,30,0.8,3,GrowthYield,CIP,0.008,3,0.498309027,0.669351774,0.778555408
3,30,0.8,3,DoublingTime,CTX,0.5,1,0.379288268,0.113442563,0.152806914
3,30,0.8,3,GrowthYield,CTX,0.5,1,0.693876015,0.819377786,0.989878783
3,30,0.8,3,DoublingTime,CTX,1,2,0.373985376,0.102549917,0.138140141
3,30,0.8,3,GrowthYield,CTX,1,2,0.705228879,0.896764474,1.045034723
3,30,0.8,3,DoublingTime,CTX,2,3,0.488027828,0.118889095,0.166955154
3,30,0.8,3,GrowthYield,CTX,2,3,0.69468083,0.926980471,1.139361973
3,30,0.8,3,DoublingTime,KAN,4,1,-0.042940366,0.094105166,0.115571768
3,30,0.8,3,GrowthYield,KAN,4,1,0.257419625,0.348158842,0.445287344
3,30,0.8,3,DoublingTime,KAN,8,2,0.384260397,0.130114717,0.15361517
3,30,0.8,3,GrowthYield,KAN,8,2,0.483222593,0.639721877,0.815906376
3,30,0.8,3,DoublingTime,KAN,16,3,0.590532873,0.209241479,0.236617787
3,30,0.8,3,GrowthYield,KAN,16,3,0.478016649,1.00130881,1.194762043
3,30,0.8,3,DoublingTime,TET,0.3,1,0.440113402,0.135200387,0.161287715
3,30,0.8,3,GrowthYield,TET,0.3,1,0.535477891,0.287154029,0.343554837
3,30,0.8,3,DoublingTime,TET,0.6,2,0.423251355,0.200677416,0.211082817
3,30,0.8,3,GrowthYield,TET,0.6,2,0.617579444,0.620415594,0.661108179
3,30,0.8,3,DoublingTime,TET,1.25,3,0.692851569,0.256005748,0.274831144
3,30,0.8,3,GrowthYield,TET,1.25,3,0.642065236,0.927615684,1.023412116
3,30,0.8,3,DoublingTime,TRIM,0.125,1,0.433822284,0.13379484,0.161177005
3,30,0.8,3,GrowthYield,TRIM,0.125,1,0.579331278,0.520867067,0.635155741
3,30,0.8,3,DoublingTime,TRIM,0.25,2,0.50614564,0.132807393,0.151086398
3,30,0.8,3,GrowthYield,TRIM,0.25,2,0.581527374,0.678325537,0.886824042
3,30,0.8,3,DoublingTime,TRIM,0.5,3,0.457081476,0.142462252,0.171431598
3,30,0.8,3,GrowthYield,TRIM,0.5,3,0.621319628,0.889211139,1.110347775
3,30,0.8,4,DoublingTime,NoAntimicrbial,NA,2,0.38227415,0.206134821,0.256452002
3,30,0.8,4,GrowthYield,NoAntimicrbial,NA,2,0.493018431,0.481875908,0.545420299
3,30,0.8,4,DoublingTime,CAM,0.5,1,0.046776646,0.118304261,0.143791863
3,30,0.8,4,GrowthYield,CAM,0.5,1,0.343033029,0.171830509,0.23614079
3,30,0.8,4,DoublingTime,CAM,1,2,0.147161359,0.116939594,0.135998891
3,30,0.8,4,GrowthYield,CAM,1,2,0.367110588,0.257083914,0.295567688
3,30,0.8,4,DoublingTime,CAM,2,3,0.313758648,0.175596012,0.208592389
3,30,0.8,4,GrowthYield,CAM,2,3,0.498033794,0.454188085,0.513617603
3,30,0.8,4,DoublingTime,CIP,0.002,1,0.256713274,0.104013036,0.119216461
3,30,0.8,4,GrowthYield,CIP,0.002,1,0.205929306,0.201608511,0.227687456
3,30,0.8,4,DoublingTime,CIP,0.004,2,0.256989689,0.134498569,0.164501233
3,30,0.8,4,GrowthYield,CIP,0.004,2,0.332676239,0.428929897,0.530742046
3,30,0.8,4,DoublingTime,CIP,0.008,3,0.182274366,0.10233975,0.123853172
3,30,0.8,4,GrowthYield,CIP,0.008,3,0.535728141,0.642917364,0.846466356
3,30,0.8,4,DoublingTime,CTX,0.5,1,0.30317977,0.120512234,0.137909169
3,30,0.8,4,GrowthYield,CTX,0.5,1,0.664866152,0.796932549,1.057997871
3,30,0.8,4,DoublingTime,CTX,1,2,0.347553949,0.109004037,0.122479195
3,30,0.8,4,GrowthYield,CTX,1,2,0.688272596,0.861284547,1.154369412
3,30,0.8,4,DoublingTime,CTX,2,3,0.57788295,0.127008043,0.14318089
3,30,0.8,4,GrowthYield,CTX,2,3,0.674333828,0.91835501,1.195910097
3,30,0.8,4,DoublingTime,KAN,4,1,0.032467219,0.094412831,0.117335466
3,30,0.8,4,GrowthYield,KAN,4,1,0.401680764,0.359031678,0.400422225
3,30,0.8,4,DoublingTime,KAN,8,2,0.438435153,0.130126177,0.16205757
3,30,0.8,4,GrowthYield,KAN,8,2,0.533751503,0.653603388,0.772713179
3,30,0.8,4,DoublingTime,KAN,16,3,0.527070639,0.20419281,0.258577282
3,30,0.8,4,GrowthYield,KAN,16,3,0.517495598,1.029731663,1.161506
3,30,0.8,4,DoublingTime,TET,0.3,1,0.3176034,0.135286364,0.165528279
3,30,0.8,4,GrowthYield,TET,0.3,1,0.539304309,0.290839522,0.330723659
3,30,0.8,4,DoublingTime,TET,0.6,2,0.31054607,0.194124597,0.23177388
3,30,0.8,4,GrowthYield,TET,0.6,2,0.595512732,0.604557027,0.718435014
3,30,0.8,4,DoublingTime,TET,1.25,3,0.662486865,0.249712505,0.293987796
3,30,0.8,4,GrowthYield,TET,1.25,3,0.642672712,0.908087425,1.031482788
3,30,0.8,4,DoublingTime,TRIM,0.125,1,0.337436227,0.130746615,0.159927388
3,30,0.8,4,GrowthYield,TRIM,0.125,1,0.537005075,0.52963703,0.606118437
3,30,0.8,4,DoublingTime,TRIM,0.25,2,0.433675517,0.123740373,0.162600559
3,30,0.8,4,GrowthYield,TRIM,0.25,2,0.521190402,0.697290854,0.821655663
3,30,0.8,4,DoublingTime,TRIM,0.5,3,0.27165514,0.142854601,0.16378578
3,30,0.8,4,GrowthYield,TRIM,0.5,3,0.550664203,0.903653778,1.053405702
3,30,1,1,DoublingTime,NoAntimicrbial,NA,2,0.46522376,0.215109789,0.258443171
3,30,1,1,GrowthYield,NoAntimicrbial,NA,2,0.487118926,0.491196579,0.513918955
3,30,1,1,DoublingTime,CAM,0.5,1,0.155370096,0.120203914,0.135152825
3,30,1,1,GrowthYield,CAM,0.5,1,0.310140924,0.184376379,0.204611727
3,30,1,1,DoublingTime,CAM,1,2,0.102992758,0.114998386,0.142687087
3,30,1,1,GrowthYield,CAM,1,2,0.367853643,0.262812589,0.305290009
3,30,1,1,DoublingTime,CAM,2,3,0.382905991,0.179936392,0.198589256
3,30,1,1,GrowthYield,CAM,2,3,0.531284593,0.453962854,0.537845649
3,30,1,1,DoublingTime,CIP,0.002,1,0.246588731,0.10350736,0.119495198
3,30,1,1,GrowthYield,CIP,0.002,1,0.050593687,0.205386288,0.217741478
3,30,1,1,DoublingTime,CIP,0.004,2,0.291108829,0.137429916,0.168953143
3,30,1,1,GrowthYield,CIP,0.004,2,0.340697887,0.435728922,0.491961725
3,30,1,1,DoublingTime,CIP,0.008,3,0.144432762,0.106227887,0.114715613
3,30,1,1,GrowthYield,CIP,0.008,3,0.577414483,0.664520419,0.816753233
3,30,1,1,DoublingTime,CTX,0.5,1,0.37826128,0.121037323,0.139691068
3,30,1,1,GrowthYield,CTX,0.5,1,0.692851027,0.833688311,0.99668335
3,30,1,1,DoublingTime,CTX,1,2,0.348749965,0.108555602,0.127082471
3,30,1,1,GrowthYield,CTX,1,2,0.716048241,0.890575095,1.034330677
3,30,1,1,DoublingTime,CTX,2,3,0.585713067,0.126253963,0.147609636
3,30,1,1,GrowthYield,CTX,2,3,0.706682105,0.940874591,1.209522487
3,30,1,1,DoublingTime,KAN,4,1,-0.022869716,0.097252809,0.109807068
3,30,1,1,GrowthYield,KAN,4,1,0.424556235,0.360423556,0.419229837
3,30,1,1,DoublingTime,KAN,8,2,0.341960803,0.135435988,0.150726598
3,30,1,1,GrowthYield,KAN,8,2,0.553112263,0.663093773,0.73742665
